unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N_GE4,AME_C_S,BG	: c	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,CH	: 	192428 	145432 u	206988 u	175148 u	157789 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,CY	: c	: u	: u	: u	: u	: u	948 	875 	672 	1598 	1124 	1050 	1127 	702 	739 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,CZ	: c	: u	: u	: u	: u	: u	: u	74908 	56531 	76171 	62348 	: 	23366 	: u	25963 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,DE	1725221 	1268097 	1147244 u	953666 u	1162571 u	1019888 u	874759 	1200475 	907952 	1055811 	985946 	971088 	1280615 	1481000 	1537000 	: u	944000 	1503000 	: u	: u	: u	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,DK	: 	68929 u	72551 u	: u	: u	: u	47099 	36139 	34475 	65321 	59826 	45534 	47792 	34441 	45400 	30000 	25400 	25400 	29000 	41900 	33200 	22300 	: 	: 
NR,PERS,N_GE4,AME_C_S,EE	: c	: u	: u	: u	: u	: u	0 	: u	5417 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,EL	: 	: u	: u	: u	: 	: 	2999 	8211 	3372 	4631 	3177 	7489 	10706 	8554 	6828 	: 	573 	2999 	5492 	: 	9611 	3455 	: 	: 
NR,PERS,N_GE4,AME_C_S,ES	657499 	777053 	714419 b	545099 	601670 	581836 	743609 	692842 	801351 	780222 	824182 	861979 	755996 	441983 	269690 	259557 	307401 	280921 	162266 	152669 	158969 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,FI	: c	: u	: u	: u	: u	65564 bu	20000 	51000 	29000 	59000 	20000 	50000 	39000 	21000 	15000 	21000 	31000 	23000 	11000 	15000 	12000 	5000 	: 	: 
NR,PERS,N_GE4,AME_C_S,FR	753296 	677985 	653639 	680908 	670827 	652656 	697326 	510956 	563626 	600265 	853251 	799813 	880000 	1144000 	1151000 	966000 	1068000 	1045000 	871000 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,HR	: u	: u	: u	: u	: u	: 	6068 	1439 	5954 	6015 	10313 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,HU	30393 	24665 	19598 	15734 	16358 	13215 	5863 	13659 	: u	19746 	: u	: u	15880 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,IE	26401 u	33052 u	: u	25467 u	25637 u	42655 u	32000 	35000 	38000 	42000 	34000 	46000 	32000 	21000 	23000 	18000 	16000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,IT	: u	: u	: u	: u	128603 u	411201 	325346 	378174 	459463 	502995 	423095 	678184 	599073 	615315 	363530 	295832 	369051 	422153 	529850 	296174 	445921 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,LT	: c	3428 u	: u	: u	: u	: u	: u	: u	3177 	4773 	6731 	3343 	2652 	519 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,LU	: 	19642 	18691 	12256 u	12222 u	11114 u	13298 	13651 	11863 	11408 	10243 	14000 	7000 	12000 	9000 	9000 	9000 	9000 	7000 	8000 	7000 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,LV	: 	: c	: 	: u	: 	: u	1664 	874 	473 	1843 	2112 	3331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,MT	: c	: c	: c	: u	: u	: u	256 	89 	115 	: 	21 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,NL	457532 	364725 	367984 	343751 	247059 	327017 b	330000 	363000 	371000 	360000 	315000 	342000 	334000 	301000 	245000 	165000 	203000 	210000 	267000 	220000 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,NO	: u	: u	: u	82854 u	: u	: 	79323 	71429 	54503 	62348 	58090 	74226 	62336 	60808 	27763 	43948 	43114 	38637 	21427 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,PL	83211 	86475 	71120 	62995 b	: u	: u	11000 e	12000 	13000 	18000 	27000 	18000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,PT	86679 	27627 u	56685 	49680 	29094 u	62169 	60201 	66576 	91772 	: u	75252 	: 	: 	107961 	72093 	78482 	58713 	69909 	72002 	13338 	15817 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,RO	: 	: 	: 	: 	: u	: 	: 	410 	: 	1290 	2734 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,SE	: 	92129 u	96958 u	152932 u	: 	: 	118000 	86000 	101000 	145000 	92000 	137000 	: 	: 	: 	: 	: 	: 	: 	: 	37000 	: 	53000 	: 
NR,PERS,N_GE4,AME_C_S,SI	: c	: u	: u	: u	: u	: u	: u	: u	15000 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,SK	: c	: 	: 	: 	: 	: u	29122 	8564 	12096 	23244 	27437 	13471 	13244 	12064 	12164 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S,UK	: 	: 	: 	: 	1261131 	1195797 	1250834 	1146171 	1159798 	1443053 	1434783 	1357543 	1205574 	1118784 	1007128 	975217 	929147 	975558 	861003 	796177 	680000 	568000 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,AT	77942 u	88338 u	82653 u	69848 u	68044 u	70529 u	40521 	: u	55942 	80852 	50603 	69314 e	64700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,BE	94908 b	105553 	89539 	116143 	102484 	79228 u	92910 	55575 	81695 	55657 	103095 	65681 	83997 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,BG	: c	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,CH	: 	158840 u	117945 u	117387 u	140650 u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,CY	: c	: u	: u	: 	: u	: u	700 	665 	329 	1359 	874 	834 	845 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,CZ	: c	: u	: u	: u	: u	: u	: u	66178 	53619 	76171 	62348 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,DE	1348291 u	1099770 u	914334 u	675161 u	919030 u	725967 u	724543 	970708 	733894 	: u	812421 	: u	1147218 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,DK	: 	: u	: u	: u	: u	: u	33638 	31068 	29803 	49365 	51686 	39597 	39363 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,EE	: c	: u	: u	: u	: u	: 	: 	: u	5417 	: 	1612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,EL	: 	: u	: u	: u	: 	: 	0 	8211 	: 	: 	: 	7489 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,ES	577700 	673515 	625835 b	468226 	517892 	500270 	635460 	559348 	627947 	646193 	734870 	754447 	611645 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,FI	: c	: u	: u	: u	: u	: u	17000 	48000 	22000 	47000 	19000 	35000 	22000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,FR	637586 	609360 	544990 	604289 	545533 	580638 	601209 	439812 	480528 	503923 	732185 	672247 	761990 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,HR	: u	: u	: u	: u	: u	: 	6068 	1439 	5954 	6015 	10313 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,HU	27533 	19199 	12523 	9777 	12108 	9987 	3495 	10484 	: u	14753 	: u	: u	13897 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,IE	: c	31690 u	: u	: u	25637 u	38150 u	: u	: u	32000 	36000 	31000 	41000 	30000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,IT	: u	: u	: u	: u	: u	338069 u	242027 	142007 	316598 	284391 	285620 	438085 	480002 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,LT	: c	: u	: u	: u	: u	: u	: u	: u	1786 	2833 	4861 	: u	1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,LU	: 	17727 u	15686 u	10187 u	9772 u	9413 u	9887 	9746 	9832 	8703 	8331 	11000 	6000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,LV	: 	: c	: 	: u	: 	: u	963 	619 	473 	1219 	1643 	2560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,MT	: c	: c	: c	: u	: u	: u	46 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,NL	437328 	332581 	342184 	308498 	226744 	295033 b	307000 	329000 	330000 	294000 	296000 	307000 	303000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,NO	: u	: u	: u	: u	: u	: 	50935 	56335 	43233 	53764 	38604 	50646 	44963 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,PL	79558 	81531 	66499 	52790 b	: u	: u	11000 e	12000 	: 	18000 	27000 	18000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,PT	49473 	14526 u	25654 u	24050 u	: u	43353 u	26413 	21142 	43708 	: u	28807 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,RO	: 	: 	: 	: 	: u	: 	: 	410 	: 	838 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,SE	: 	84278 u	94425 u	131133 u	: 	: 	89000 	68000 	82000 	111000 	74000 	105000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,SI	: c	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,SK	: c	: 	: 	: 	: 	: u	29122 	8564 	12096 	23244 	27437 	13471 	9956 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_C_S_OTH,UK	: 	: 	: 	: 	1173867 	1102818 	1179401 	1052723 	1076062 	1291614 	1330980 	1236699 	1145346 	1067013 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,AT	187685 	180696 	131613 	159670 	140455 	158945 	113069 	: u	163289 	127349 	95472 	83142 	104699 	108252 	124080 	71889 	76256 	108594 	108301 	100300 	: 	108100 	: 	: 
NR,PERS,N_GE4,AME_N,BE	192883 b	155812 	150165 	164978 	137084 	159323 	118154 	145005 	135716 	117040 	67800 	57227 	100629 	102839 	59349 	81995 	60624 	105173 	82919 	172893 	: 	78294 	: 	: 
NR,PERS,N_GE4,AME_N,BG	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,CH	: 	412890 	355698 	312173 	357460 u	345968 u	: u	: u	: u	263816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,CY	: c	24612 u	: u	: u	14557 u	: u	9457 	10135 	8180 	10538 	7763 	7261 	8936 	5990 	7075 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,CZ	: c	: u	: u	: u	: u	: u	: u	: u	54534 	87888 	52105 	28252 	46378 	52092 	95953 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,DE	2282380 	2010444 	2069451 	1934031 	2237770 	2118437 	2075175 	1646612 	1850454 	2057459 	1638280 	1192564 	1187237 	1913000 	1439000 	1292000 	1968000 	2943000 	2900000 	: u	: u	: 	: 	: 
NR,PERS,N_GE4,AME_N,DK	: 	221172 	178929 	224970 	180918 bu	231678 	184244 	132984 	151318 	188621 	163241 	140293 	118748 	89665 	102600 	96800 	116200 	116200 	108800 	109300 	123400 	99600 	: 	: 
NR,PERS,N_GE4,AME_N,EE	: c	: u	: u	: u	: u	: u	0 	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,EL	: 	20199 u	: u	: u	20645 u	: u	23368 	31680 	35330 	13990 	26236 	46002 	26927 	12066 	14428 	11359 	30835 	18182 	26899 	23300 	31178 	32935 	23823 	: 
NR,PERS,N_GE4,AME_N,ES	336964 	386359 	289302 b	272064 	247342 	286770 	314736 	278681 	296166 	236952 	172013 	163794 	126820 	104407 	72754 	100614 	107355 	120782 	98748 	104577 	117478 	: 	: 	: 
NR,PERS,N_GE4,AME_N,FI	111773 u	166026 u	146535 u	169765 u	84844 u	102151 bu	75000 	60000 	96000 	84000 	62000 	54000 	64000 	60000 	37000 	45000 	54000 	55000 	48000 	45000 	50000 	40000 	: 	: 
NR,PERS,N_GE4,AME_N,FR	1034148 	1039515 	809099 	1134834 	1232562 	1086071 	1147120 	1009004 	827106 	831287 	846472 	656751 	753712 	690000 	474000 	739000 	654000 	1029000 	929000 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,HR	: u	: u	: u	: u	: u	: u	33160 	17265 	22885 	8676 	8804 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,HU	79548 	90740 	81879 	92411 	85952 	65780 	80181 	89708 	106088 	83461 	103358 	65149 	75333 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,IE	408794 	343889 	312410 	341276 	313975 	288798 	273000 	317000 	402000 	537000 	388000 	391000 	391000 	317000 	271000 	229000 	229000 	229000 	196000 	140000 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,IT	: u	928894 u	: u	: u	374289 u	489692 u	397894 	465099 	650981 	453504 	318976 	292996 	361272 	225028 	390484 	285041 	352279 	266642 	364504 	345214 	448361 	: 	: 	: 
NR,PERS,N_GE4,AME_N,LT	18000 	16397 	18124 	19003 	19308 	20424 	15662 	12292 	3871 	4038 	6929 	9476 	6772 	3219 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,LU	: 	26038 	23723 	27367 	32538 	27434 	23076 	15470 	18895 	16193 	13908 	12000 	13000 	10000 	9000 	11000 	12000 	17000 	16000 	18000 	15000 	: 	: 	: 
NR,PERS,N_GE4,AME_N,LV	: 	: c	: u	: u	: u	: u	29927 	32712 	33422 	42943 	18116 	21962 	17951 	12575 	9410 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,MT	: c	: c	: c	: u	2727 	3937 	3143 	3382 	3193 	: 	1598 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,NL	550532 	476925 	435780 	423276 	438475 	541855 b	398000 	467000 	424000 	437000 	351000 	366000 	313000 	303000 	295000 	285000 	254000 	328000 	277000 	363000 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,NO	272054 	225668 	244599 	243182 	179783 	: 	152238 	162721 	150515 	185342 	124579 	103325 	115894 	107785 	103756 	69373 	70057 	98226 	84528 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,PL	142509 	138292 	125733 	110743 b	109392 u	87846 u	7400 e	8000 	7000 	47000 	40000 	78000 	109000 	100000 e	90000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,PT	52869 	18520 u	24931 	30038 	27933 u	12701 u	50604 	49654 	28760 	: u	32669 	: 	: 	49393 	20241 	42381 	40213 	28934 	43145 	19552 	43303 	: 	: 	: 
NR,PERS,N_GE4,AME_N,RO	: c	: u	: u	: u	: u	: u	5578 	5041 	10198 	10068 	11990 	20220 	11176 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,SE	: 	309319 	377472 	319468 	: 	: 	436000 	344000 	353000 	426000 	209000 	168000 	: 	: 	: 	: 	: 	: 	: 	: 	291000 	: 	262000 	: 
NR,PERS,N_GE4,AME_N,SI	: c	: u	: u	: u	: u	: u	: u	: u	15000 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,SK	: c	: u	: u	: u	: u	: u	25075 	13368 	28172 	19138 	35432 	23101 	33464 	18096 	18246 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N,UK	: 	: 	: 	: 	2645579 	2685068 	2648001 	2649142 	2811707 	3510933 	3358342 	3353816 	2696501 	2582611 	2453030 	2415706 	2744757 	2996798 	2640536 	2290710 	2213000 	1975000 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,AT	: 	: 	: 	: 	: 	: u	6697 	: u	19543 	12674 	7781 	15058 	29510 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,BE	: u	: 	: 	: 	: 	: 	29476 	13583 	29908 	29392 	6491 	12558 	17341 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,CH	: 	: 	: 	: u	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,CY	: 	: 	: 	: 	: 	: 	695 	1216 	1177 	1589 	1107 	1110 	1242 	755 	967 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,CZ	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,DE	: c	: 	: u	: 	: u	: u	303903 	239934 	237042 	: u	222123 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,DK	: 	: u	: u	: u	: u	: u	6274 	22614 	20365 	13080 	20678 	19451 	14288 	2988 	27600 	22300 	17800 	17800 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,EE	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	878 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,EL	: 	: 	: 	: 	: 	: 	0 	0 	: 	3698 	: 	1312 	5250 	: 	3804 	1252 	3333 	1926 	1517 	4383 	11387 	4010 	4528 	: 
NR,PERS,N_GE4,AME_N_OTH,ES	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	10476 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,FI	: 	: 	: u	: 	: 	: 	3000 	3000 	9000 	8000 	9000 	8000 	4000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,FR	: u	: 	: u	: u	: u	: 	306445 	272741 	258641 	226623 	305973 	285487 	278034 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,HR	: 	: u	: 	: 	: 	: 	13427 	12461 	14613 	2698 	4599 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,HU	: c	: 	: u	: u	: 	: 	10878 	17013 	30383 	20709 	29206 	12319 	13996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,IE	: c	: u	: u	: 	: u	: u	: u	: u	31000 	43000 	29000 	30000 	43000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,IT	: 	: 	: 	: 	: 	: 	17160 	22660 	24387 	44021 	51637 	108678 	98349 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,LT	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	564 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,LU	: 	: u	: 	: u	: 	: 	2920 	2728 	4331 	2358 	3391 	3000 	2000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,LV	: 	: 	: 	: 	: 	: 	6549 	6753 	4797 	7448 	548 	1372 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,MT	: c	: 	: c	: u	: 	: 	2269 	2754 	2638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,NL	: c	: u	: u	: 	: u	: 	50000 	68000 	39000 	78000 	73000 	73000 	58000 	59000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,NO	: 	: u	: u	: u	: u	: 	2850 	16970 	3485 	19529 	: 	13845 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,PL	: 	: u	: 	: 	: 	: 	0 e	0 	3000 	21000 	19000 	14000 	48000 	13000 	30000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,PT	: c	: 	: 	: 	: 	: 	21072 	11249 	16113 	: u	19766 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,RO	: 	: 	: 	: 	: 	: 	4946 	3609 	6563 	1258 	: 	4402 	6128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,SE	: 	: u	: u	: 	: 	: 	22000 	18000 	7000 	11000 	12000 	9000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,SI	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	4555 	943 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,SK	: 	: 	: 	: 	: 	: 	12563 	13368 	12290 	: 	15735 	9859 	3320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AME_N_OTH,UK	: 	: 	: 	: 	: u	: u	341722 	325472 	391261 	505304 	550877 	579946 	300258 	260236 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,AT	: c	: u	: u	: u	: u	: 	1953 	: 	4215 	11100 	2905 	2618 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,BE	: u	11101 	: u	: u	: u	: 	: u	: u	1325 	2782 	: 	652 	2983 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,CH	: 	: u	: u	: u	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,CY	: c	: u	: 	: 	: u	: 	125 	95 	158 	92 	138 	101 	179 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,CZ	: 	: u	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,DE	: c	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,DK	: 	: 	: u	: u	: u	: u	8646 	5071 	0 	9028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,EE	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	1149 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,EL	: 	: 	: 	: 	: 	: 	0 	0 	: 	4631 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,ES	59690 u	76615 u	70450 bu	46423 u	64694 u	50164 u	: u	: u	: u	: u	: u	: u	96574 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,FI	: 	: 	: 	: 	: 	: u	: 	: 	: 	4000 	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,FR	: u	: u	: u	: u	: u	: u	43146 	32241 	36851 	44028 	48340 	36532 	53314 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,HR	: u	: u	: 	: u	: u	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,AR,HU	: c	: u	3423 u	: u	: u	: u	1194 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
