unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_HOL,N_GE1,OUT,EE	752959 	684570 	686775 	701061 	652430 	574729 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,EL	: 	329502 	347158 	317569 	269562 	280708 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,ES	8917573 	7787826 	6949196 b	5424789 	4904303 	5636882 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,EU27	: 	: 	185189888 e	184690067 e	192726095 e	187233007 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,EU28	: 	: 	186164853 e	185616914 e	193477875 e	188107088 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,FI	6004367 	5883997 	5878014 	5711632 	5779111 	5806104 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,FR	19142431 	16571560 	16394932 	18632625 	17180714 	16795181 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,HR	756617 	548535 	1049399 	1006804 	768476 	887459 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,HU	3427179 	2900048 	2478866 	2131394 	1806665 	1777087 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,IE	4046419 	3427317 	3398700 	3141347 	3143966 	3158088 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,IT	7423761 	5419894 	5187423 	6363223 b	7841302 	9705092 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,LT	1023550 	896155 	815643 	741524 	683774 	699635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,LU	: 	1042108 	1054946 	1058684 	913528 	854759 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,LV	: 	755495 	728986 	718909 	555524 	642347 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,MT	389336 	350416 	280347 	254949 b	189780 	169045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,NL	16063745 	15420115 	14683779 	14999937 	14857938 	15358028 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,NO	5625997 	5364980 	5892307 	5926955 	5132435 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,PL	6570661 	6344515 	6239235 	5713895 b	6333442 	4291658 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,PT	1059966 	863020 	792687 	655691 	561397 	629033 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,RO	684813 	599280 	607820 	577082 	575149 	461563 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,SE	: 	6203829 	6034744 	6156848 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,SI	2118875 	2041928 	2112793 	1860049 	1900439 	1742177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,SK	2150622 	1713952 	1630228 	1237431 	1556287 b	1697048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,OUT,UK	: 	: 	: 	: 	33928991 	32479299 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,AT	14638188 	14674035 	13500165 	13664322 	13088034 	13501353 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,BE	11490488 b	12463161 	11097472 	10411570 	10490499 	9322340 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,BG	3001002 	2062202 	1777400 	2060717 	2073276 	1803838 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,CH	: 	12603135 	11988535 	12100199 	12066468 	12024229 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,CY	1863001 	1655229 	1493269 	1602795 	1566221 	1730715 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,CZ	19936564 	18779046 	15831547 	17850044 	17383492 	19222585 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,DE	119808504 	122356115 	118061570 	112612934 	118966972 	114200500 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,DK	: 	11861067 	13729383 	12942489 	12465826 b	10637578 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,EA	: 	: 	: 	398006734 e	401436689 e	408364484 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,EE	2119429 	1950169 	1716457 	1532514 	1328581 	1259689 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,EL	: 	3658563 	3850780 	4003642 	3661813 	4540837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,ES	79780588 	70686246 	64531398 b	69097326 	68719256 	72081841 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,EU27	: 	: 	555156407 e	558656243 e	573343201 e	573406590 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,EU28	: 	: 	557753442 e	561353838 e	576518197 e	576814954 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,FI	17278661 	16925821 	16777989 	16378037 	17063512 	16624995 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,FR	91623873 	80323498 	80832314 	90382994 	87144293 	86388601 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,HR	2387920 	1944379 	2861145 	2952779 	3206909 	3435557 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,HU	10274611 	9277145 	8727819 	8139252 	7667290 	8790098 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,IE	7888753 	7178111 	6937431 	6057380 	5996904 	5953690 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,IT	34099537 	34376465 	29276669 	29894267 b	30420942 	38944438 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,LT	1873990 	1724185 	1684034 	1562942 	1480432 	1436666 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,LU	: 	1054342 	1069289 	1071892 	931829 	873609 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,LV	: 	1954939 	1863550 	1862369 	1516267 	1922313 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,MT	617162 	568456 	458905 	432463 b	352118 	349098 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,NL	27580792 	30437858 	28814754 	29049859 	28787134 	30130734 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,NO	11263289 	10960913 	11380362 	11793293 	10138522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,PL	25195502 	23481254 	21612776 	20162229 b	30277246 	23558767 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,PT	7895460 	6754711 	6589980 	5880508 	6093478 	5781190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,RO	7449933 	6911569 	6430514 	6459699 	6719012 	5980870 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,SE	: 	21234271 	20942116 	18786497 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,SI	3233848 	3149699 	3070914 	3115025 	3052609 	3077460 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,SK	5627227 	4760817 	4047720 	3087740 	3723238 b	3553156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE1,WORLD,UK	: 	: 	: 	: 	81433549 	80847304 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,AT	2453723 	2532417 	2273075 	2271016 	2729457 	2600642 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,BE	730785 b	1031059 	844923 	741551 	828218 	903165 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,BG	1334517 	946625 	730050 	855398 	984920 	752953 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,CH	: 	1720187 	1645604 	1904232 	1776124 	1961770 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,CY	188865 	208271 	169342 	268336 	318672 	248518 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,CZ	5657041 	6097972 	4847127 	5063372 	4884258 	4788460 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,DE	25360669 	26103575 	26809844 	26115052 	25313133 	25965110 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,DK	: 	1913421 	2261131 	2064528 	1942330 b	1921093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,EA	: 	: 	: 	113789853 e	116130641 e	118508329 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,EE	120239 	84030 u	95710 	64362 	72744 	118467 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,EL	: 	2523427 	2627444 	2814738 	2503688 	2723291 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,ES	21243053 	19889592 	17641775 b	15293488 	16427189 	16461496 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,EU27	: 	: 	159638153 e	159541477 e	160200668 e	160206232 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,EU28	: 	: 	160761473 e	160545160 e	161548654 e	161614052 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,FI	2861381 	2671041 	2641357 	2696103 	2739425 	2660042 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,FR	40009507 	36589578 	37659007 	41838515 	41685240 	41072914 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,HR	1019265 	865873 	1151898 	1047209 	1348185 	1406837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,HU	2278039 	2224867 	2221055 	2335479 	2423978 	2539161 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,IE	666178 	753130 	732389 	658627 	683479 	601484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,IT	13263150 	13277302 	11784135 	12122608 b	13074929 	15060432 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,LT	157924 	153197 	152755 	192325 	186908 	144242 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,LV	: 	102352 u	134878 	162085 	77430 u	118682 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,MT	39635 	29978 	27334 	28693 b	: u	32499 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,NL	5007070 	6588953 	6335547 	6074229 	6327184 	6658495 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,NO	1987914 	1909855 	1881247 	2072590 	1872609 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,PL	10374986 	9893798 	9076207 	8560978 b	11384996 	8948824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,PT	2632813 	2301392 	2290882 	2072670 	2281728 	2117659 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,RO	3195813 	2969377 	2828661 	2926724 	3168997 	3270904 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,SE	: 	3936561 	4058244 	3364987 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,SI	254073 	274230 	258287 	259119 	273961 	290341 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,SK	950003 	896134 	882771 	688814 	836675 b	975817 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,DOM,UK	: 	: 	: 	: 	15973834 	16184915 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,AT	5394762 	5171887 	4862428 	4958766 	4552395 	5078989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,BE	6131053 b	7031478 	5832305 	6029774 	6029602 	5018730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,BG	346456 	249330 	224904 	221747 	208073 	146059 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,CH	: 	6597445 	6177984 	5753204 	5883056 	5747568 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,CY	562830 	447313 	371089 	470220 	402692 	446670 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,CZ	4097717 	3604779 	3341958 	3509240 	3687597 	3693638 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,DE	55406946 	52581713 	48783724 	49323036 	50403043 	47571833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,DK	: 	3412604 	3775366 	3659350 	3766816 b	3641634 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,EA	: 	: 	: 	105411278 e	105677079 e	103935601 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,EE	427044 	393517 	411576 	384613 	359795 	265280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,EL	: 	262780 	274997 	257653 	222463 	221114 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,ES	5828309 	5293301 	4548059 b	3283140 	3148914 	3599816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,EU27	: 	: 	139170398 e	142350001 e	152447422 e	147723362 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,EU28	: 	: 	139624050 e	142788753 e	152885379 e	148214604 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,FI	2984423 	2943452 	2971102 	2900060 	2745877 	2756385 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,FR	14742442 	13164967 	12699333 	14783978 	13823172 	13486728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,HR	327488 	264635 	544693 	535052 	454128 	505534 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,HU	1953664 	1604524 	1483481 	1256825 	1117284 	1251680 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,IE	2974787 	2786961 	2644148 	2541432 	2511587 	2589623 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,IT	4967574 	3615319 	3239312 	4641049 b	6135206 	7036222 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,LT	761579 	631124 	577911 	555123 	464406 	495905 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,LU	: 	731583 	688798 	693064 	641262 	598288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,LV	: 	344889 	395571 	452503 	288741 	311419 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,MT	299115 	273824 	225000 	204680 b	145616 	133480 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NL	12787174 	12170754 	11597425 	11909993 	11743934 	12164587 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NO	4210179 	3879758 	4231393 	4278174 	3730157 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,PL	5489809 	5262045 	5301030 	4768531 b	5025855 	3300424 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,PT	737770 	579689 	539824 	466021 	419169 	432911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,RO	582520 	512464 	530868 	517174 	481850 	402253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,SE	: 	4095494 	3692985 	3952416 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,SI	1162020 	1198865 	1159512 	980134 	1036119 	1053675 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,SK	1534373 	1364281 	1339743 	887500 	1343267 b	1468483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,UK	: 	: 	: 	: 	28833993 	27751410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,AT	7848485 	7704304 	7135502 	7229782 	7281853 	7679631 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,BE	6861839 b	8062537 	6677228 	6771325 	6857820 	5921895 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,BG	1680972 	1195954 	954954 	1077145 	1192993 	899012 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,CH	: 	8317632 	7823588 	7657436 	7659180 	7709338 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,CY	751695 	655584 	540432 	738555 	721364 	695188 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,CZ	9754757 	9702751 	8189085 	8572612 	8571855 	8482098 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,WORLD,DE	80767615 	78685288 	75593567 	75438089 	75716176 	73536943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
